id,reference,pretrained_hyp,finetuned_hyp,pretrained_correct,finetuned_correct
1767,यह ऑरोरा बोरेलिस को देखने का एक अच्छा अवसर प्रदान करता है क्योंकि आकाश में उस समय अंधकार सा ही रहेगा,ये आरुरा बोरेलिस को देकने का एक अच्छा अफसर प्रदान करता है क्युकि अकाश में उस समें अंदकार साही रहेगा,start 0 23 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब,False,False
1935,हालांकि यह सच नहीं है हालांकि दस्तावेज़ के पीछे कुछ लिखा हुआ है लेकिन यह कोई ख़ज़ाने का नक्शा नहीं है,हाला की यह सच नहीं है हाला की दस्टवेस के पीछे कुछ लिखा हूँ है लेकिन यह कोई कजानिका नक्षा नहीं है,start 0 06 end 14 14 speaker id 213009 text जी मिस्ट्ट के हम लोग जरूर हैं बट अलगअलग डिस्ट्रिक्ट के हैं बट एक ही स्ट्ट के हैं तो उसके सामने उसको एक ही बुरा लगता था कि हर चीज का सॉल्यूशन हो भी इमोशनल हो जाता था तो उसके सामने सामने सामने सामने उसके सामने सामने सामने उसके सामने सामने सामने उसके सामने सामने सामने सामने उसके सामने सामने सामने सामने सामने सामने उसके सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने सामने स,False,False
1774,बाहरी द्वीपों पर क्रेडिट कार्ड शायद स्वीकार नहीं किए जाएंगे हालांकि ब्रिटिश और संयुक्त राज्य की मुद्रा स्वीकार्य होगी यह निर्धारित करने के लिए कि स्वीकार्य भुगतान विधि क्या है मालिकों से पहले ही पूछ लें,बाहरी द्वीपो पर क्रेटिट कार शाहत स्विकार नहीं किये जाएंगे हाला की प्रिटिष और सैयुक तराजी की मुद्रा स्विकारे हूँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँ,start 0 06 end 14 14 speaker id 213949 text जी मिस्ट्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे,False,False
1813,बार्सिलोना की आधिकारिक भाषाएं कातलान और स्पेनिश हैं लगभग आधे लोग कातलान बोलना पसंद करते हैं एक बहुत बड़ी जनसंख्या में लोग इसे समझते हैं और लगभग हर कोई स्पेनिश जानता है,बार्शिलुना के अदिकारिक भासाये कातलन और स्पेनिष है लक्भक अदेलोक कातलन बोलना पासंट करते है एक बहुत भरी जन्सिंख्या में लोग इसे समझते है और लक्भर हर कोई स्पेनिष जनता है,start 1 04 end 15 11 speaker id 256866 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब,False,False
1761,फ़ोटोग्राफ़रों ने बाद में एक वृद्ध महिला की जगह ले ली क्योंकि उसे शौचालय जाना ज़रूरी था मेंडोज़ा को गोली मार दी गई थी,फोट्ग्राप्रों ले बाद में एक प्रिद महिला की जग़ ले लिए क्योंकि उसे शाव चाले जाना जोरी था मिंदोजा को गोली मार दी गए थी,start 0 21 end 14 07 speaker id 256866 text जी मिस्ट्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे,False,False
1992,विशेष रूप से सवाना पर बेहतरीन अफ़्रीकी वन्य जीवन को संपूर्ण रूप से देखने के लिए आमतौर पर सफ़ारी शब्द का उपयोग किया जाता है,बिसेश रुब से सवाना पर बहतर अप्री की बन्या जिबन को समपन रुब से देखने के लिए आम तोर पर सभारी सबत का उप्यो क्या जाता है,start 0 01 end 14 14 speaker id 215819 text जी मैं पूरा होता है जी मैं पूरा होता है जी मैं पूरा होता है start 14 14 end 24 21 speaker id 215819 text हां प्रेट स्टार्ट करिये हां प्रेट स्टार्ट करिये जी मैं पूरा होता है start 24 14 end 28 21 speaker id 215819 text जी मैं पूरा होता है तो हमें पूरा फल्ट स्टार्ट करिये जी मैं पूरा होता है पूरा फल्ट स्टार्ट करिये तो बारे में पूरा फल्ट स्टार्ट करिये तो बारे में पूरा तो उसमें पूरा फल्ट स्टार्ट करिये तो बारे स्टार्ट करिये तो बारे स्टार्ट करियोगी नई मैं पूरा पूरा पूरा पूरा पूरा,False,False
1976,मध्य क्रम के बल्लेबाज सचिन तेंदुलकर और राहुल द्रविड़ ने अच्छा प्रदर्शन किया और शतकीय साझेदारी बनाई,मद्दिक्रम के बल्लिवाज साचिन तेंदुलकर और राहुल द्रविडने अच्छा प्रदशन किया और सतकी साजिदारी बनाई,start 0 01 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब,False,False
1910,ऐसा माना जाता है कि पेरिस के निवासी अहंकारी असभ्य और अभिमानी होते हैं,आइसा माना जाता है की पैरिस की निवासी एंगारी असवब्य और अबिमानी होते हैं,start 0 06 end 14 14 speaker id 256866 text जी मिस्ट्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे,False,False
1740,बच्चों के लिए बनी जगह में पिरामिड साउंड एंड लाइट शो सबसे दिलचस्प चीज़ों में से एक है,बच्छों के लिए बनी जगाग में पीरमिध साूँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँ,start 0 03 end 14 58 speaker id 213949 text आप आप अपनी कॉलेज मतलब जो हमारे तरह के लिए तरह के लिए आपको मतलब स्टार्ट करिये जो मतलब स्टार्ट के लिए आपको तरह के लिए तरह के लिए आपको मतलब स्टार्ट के लिए तरह के लिए तरह के लिए तरह के लिए तरह या मतलब स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्ट स्टार्टस,False,False
1794,ऐसी संस्कृति को सभ्यता कहते हैं जो लोगों के एक बड़े समूह में साझा की जाती है यहां लोग आपसी सहयोग करते हुए समाज में रहते हैं और मिलकर काम करते हैं,आपसी सहयों करते हुए समाज में रहते है और मिलकर काम करते है,start 0 21 end 14 07 speaker id 256866 text जी मिस्ट्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे,False,False
1869,इसके मुंह के तालु में एक अतिरिक्त सेट के साथ ही 70 से ज़्यादा रेजर की तरह नुकीले दांतों से भरे इसके लंबे जबड़े थे जिसका अर्थ है कि उसके रास्ते से गुज़रने वाली किसी भी चीज़ के लिए कोई बचाव नहीं था,इसके मुक के तालू में एक अतिरुट सेट के साथ ही सथटर से जाड़ा रेजर की तर नुकी लिए दातो से बहरे इसके लंभे जब्डे ते जिसका अर्थ है कि उसके रास्ते से गुजरने वाली किसी भी चीस के लिए कोई बचाव नहीं था,start 0 01 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब,False,False
1995,वर्चुअल स्कैफ़ोल्ड सॉफ़्टवेयर का ही अंदरूनी हिस्सा होते हैं और वे ऐसी प्रक्रियाओं पर सवाल उठाते हैं उनका संकेत देते हैं और उनके बारे में जानकारी देते हैं जो छात्र के लिए अकेले संभालने में चुनौती भरी होती हैं,वर्चूल स्काप्फुल्ट सुब्टूर का ही अंद्रूनी हिस्सा होते हैं और वे एसी प्रक्रियाँ पर सवाल उठाते हैं उनका संकेत देते हैं और उनके बारे में जानकाली देते हैं जो चात्र के लिया अकेले संभाले में चुनाती बहरी होती हैं,start 0 17 end 14 97 speaker id 256866 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक �बजाने जाना जाना जाना जाना जाना जाना जाना जाना जाना जाना,False,False
1887,अस्पताल में काम करते हुए लिगिन्स ने अपने खाली समय के दौरान समय से पहले प्रसव की जांच शुरू कर दी,अस्पतल में काम करते हुए लिगिन्स ने अपने खाली समय के दोरान समय से पहले प्रशव की चान्सूँ कर दि,start 0 06 end 14 14 speaker id 213949 text जी मिस्ट्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे,False,False
1899,मोहम्मद इस सांसारिक जीवन से परे मामलों में गहरी रुचि रखते थे वे अक्सर चिंतन के लिए एक गुफा का उपयोग करते थे जिसे नूर” प्रकाश के पर्वत पर हीरा” के रूप में जाना जाता है,मुहमद इस सान्सारिक जीवन से परे मामलो में गारी रुजी रकते थे वे अखसर चिन्तन के लिए एक गुफा का प्रहुट करते थे जिसे नूर के परवत पर हीरा के रुब में जाना जाता है,start 0 21 end 14 07 speaker id 256866 text जी मिस्ट्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे,False,False
1897,उत्तर में यह क्षेत्र साहेल और दक्षिण और पश्चिम में अटलांटिक महासागर से घिरा है,उतर में याच्छत्र साहल और दक्षिन और पश्चिम में आतलान्टिक महा सागर से गिरा है,start 0 06 end 14 52 speaker id 214507 text जी मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के मिस्टेट के,False,False
1717,अंडरवॉटर टोपोलॉजी के कारण कुछ गहरे सेक्शन्स में रिटर्न फ़्लो सांद्र होता है और यहां से गहरे पानी में तेज़ प्रवाह हो सकता है,अन्ड़ववर्टट तोपालजी कारण कुज गेरे सक्छन्स में रिटरन फलो सान्द्र होता है और यहां से गेरे पानी मितेज प्रवाहो सकता है,start 0 23 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब,False,False
1791,चीज़ों पर कुछ बनाकर या खरोंच कर इस जगह को नुक़सान न पहुंचाएं,चीजो पर पुछ बना करिया करोज कर इस जोगा करनुक्सान लोग जाए,start 0 21 end 14 07 speaker id 256866 text जी मिस्ट्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे,False,False
1700,यह समुद्र के नीचे पतला और ऊंचे क्षेत्रों के नीचे मोटा होता है,यह समुदर के निचे पतला और उचे चेटरों के निचे मोटा होता है,start 0 23 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब,False,False
1739,मक्का के उत्तर में स्थित पहाड़ों में से एक के शीर्ष पर स्थित गुफा दुनिया के बाकी हिस्सों से पूरी तरह कटी हुई है,मक्का के उत्दर में स्थद पहाडो में से एक के शीष्पस्थ गुफा दूनिया के बाकी हिस्सो से पुरी तरा कडी हूँई है,start 0 23 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब,False,False
1751,तूफ़ान कैटरीना के मद्देनज़र राहत और पुनर्निर्माण पर चल रहे लंबे विवाद से बहस छिड़ गई थी जिसमें कुछ राजकोषीय रूढ़िवादियों ने बुश की न्यू ऑरलियन्स डील का मज़ाक बनाया है,तुफान केच्रीना के मद्दे नजर राहत और पुरने निर्मान पर चल रहे लंभे विवाद से बहिज़ चिर गए ती चिस में कुछ राज्कोश्यर रूडी वादियोंने भूश्की न्यू और्लिएं स्टील का मजाग बनाया है,start 0 23 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब,False,False
1940,अगर हमारे अपने पूर्वजों ने अपनी प्रोटीन की समस्या को कुछ हद तक उसी तरह सुलझाया तो हमें आश्चर्यचकित नहीं होना चाहिए जैसे कि आज के समय में चिंपाजी करते हैं,अगर हमारे अपने पूर्वजोने अपनी प्रोटीन की समस्याको कोछ हत्तक उसी तरा सुल्जाया तो हमें आश्चर चकित नहीं हूना चाहिये जैसे के आज के समयमें में चिंपांजी करते हैं,start 0 01 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब,False,False
1830,सत्ताधारी दल साउथ वेस्ट अफ्रीका पीपल आर्गेनाइजेशन स्वापो ने संसदीय चुनाव में बहुमत पाया,सत्तदारिदल साथ्ट्विस्ट अपरीका पीपल और्गनाईसेशन सवापो ने संसदी चनाउ में भहुमत पाया,start 0 23 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब,False,False
1933,अंत में कई ऐसी छोटी बिल्लियाँ लूज़ पेट कैट्स सहित हैं जो कीट रोडंट्स छिपकलियों और पक्षियों जैसे कई छोटे जीवों को खाती हैं,अन्त में कई अईसी चोटी भिल्निया लूस पेट कार्ट सहित हैं जो कीट डोड़ेंच शिपकलियों और पक्षिनों जैसे कई चोटे जीवों को खाती हैं,start 0 17 end 14 97 speaker id 256866 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब,False,False
1860,राज्यपाल के कार्यालय ने बताया कि घायलों में से उन्नीस पुलिस अधिकारी थे,राजेपाल के कार्याले ने बताया कि गायलो में से उन्निस पुली सदिकारी थे,start 0 23 end 14 14 speaker id 216849 text जी जी मतलब इसके बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक बारे मतलब एक बारे मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब जोना मतलब जोना मतलब जोना मतलब जोना मतलब एक बारे मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब एक मतलब,False,False
1970,हम पक्के तौर पर नहीं जानते हैं लेकिन इसकी कांटेदार जीभ हो सकती है इसके आहार में कछुए बड़ी मछली दूसरे मोसासॉर शामिल थे और ये एक नरभक्षी भी हो सकता है,हम पक्के तोर पर नहीं जानते है लेकिन इसकी कांटेदार जीब हो सकती है इसके आहार में कच्वे बड़ी मचली तुसरे मोंख्षाहार शामिल थे और ये एक नरभक्ची भी हो सकता है,start 2 05 end 2 86 speaker id 213009 text जी मिस्ट्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे,False,False
1740,बच्चों के लिए बनी जगह में पिरामिड साउंड एंड लाइट शो सबसे दिलचस्प चीज़ों में से एक है,बच्छो के लिए बनी जगा में पिरामिट सावंड आन लाइट शो सब से दिल्चास चीजो में से एक है,start 0 17 end 14 51 speaker id 213949 text जी जी मतलब इसके बारे मतलब अपने जो बताएं है मतलब जो अपने जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब जो बारे मतलब बारे मतलब जो बारे मतलब जो बारे मतलब जो जो जैसे मतलब अबना किसी अबना किसी अबना जो बारे मतलब अबना जो बारे मतलब अबना जो बारे मतलब अबना जो बारे मतलब,False,False
1984,सड़कों पर ज़्यादा दुर्घटना की वजह बहुत ज़्यादा कार ओनरशिप है जिससे शरीर में हुई टूट फूट को सुधारने के लिए हेल्थकेयर में नई तकनीकों के आविष्कार को बढ़ावा मिला है,सड़कों पर ज़ादा दूपटना की वजध बहुत जादा कार अनर्शिप है जिसे शरीज में हुई तूट फुट को सुदहारने के लिए हेल्ट केर में नहीं तकनीकों का विष्कार को बरहावा मिला है,start 0 21 end 14 07 speaker id 256866 text जी मिस्ट्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे मिस्टेट के बारे,False,False
